tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	body_part	m_HumnFigh_cntm	m_HumnFigh_m[0]	m_HumnFigh_m[1]	m_HumnFigh_m[2]	m_HumnFigh_m[3]	m_HumnFigh_cntt	m_HumnFigh_t[0]	m_HumnFigh_t[1]	m_HumnFigh_t[2]	m_HumnFigh_t[3]	m_HumnFigh_add_cntm	m_HumnFigh_add_m[0]	m_HumnFigh_add_m[1]	m_HumnFigh_add_m[2]	m_HumnFigh_add_m[3]	m_HumnFigh_add_cntt	m_HumnFigh_add_t[0]	m_HumnFigh_add_t[1]	m_HumnFigh_add_t[2]	m_HumnFigh_add_t[3]	f_HumnFigh_cntm	f_HumnFigh_m[0]	f_HumnFigh_m[1]	f_HumnFigh_m[2]	f_HumnFigh_m[3]	f_HumnFigh_cntt	f_HumnFigh_t[0]	f_HumnFigh_t[1]	f_HumnFigh_t[2]	f_HumnFigh_t[3]	f_HumnFigh_add_cntm	f_HumnFigh_add_m[0]	f_HumnFigh_add_m[1]	f_HumnFigh_add_m[2]	f_HumnFigh_add_m[3]	f_HumnFigh_add_cntt	f_HumnFigh_add_t[0]	f_HumnFigh_add_t[1]	f_HumnFigh_add_t[2]	f_HumnFigh_add_t[3]	m_DarkElf_cntm	m_DarkElf_m[0]	m_DarkElf_m[1]	m_DarkElf_m[2]	m_DarkElf_m[3]	m_DarkElf_cntt	m_DarkElf_t[0]	m_DarkElf_t[1]	m_DarkElf_t[2]	m_DarkElf_t[3]	m_DarkElf_add_cntm	m_DarkElf_add_m[0]	m_DarkElf_add_m[1]	m_DarkElf_add_m[2]	m_DarkElf_add_m[3]	m_DarkElf_add_cntt	m_DarkElf_add_t[0]	m_DarkElf_add_t[1]	m_DarkElf_add_t[2]	m_DarkElf_add_t[3]	f_DarkElf_cntm	f_DarkElf_m[0]	f_DarkElf_m[1]	f_DarkElf_m[2]	f_DarkElf_m[3]	f_DarkElf_cntt	f_DarkElf_t[0]	f_DarkElf_t[1]	f_DarkElf_t[2]	f_DarkElf_t[3]	f_DarkElf_add_cntm	f_DarkElf_add_m[0]	f_DarkElf_add_m[1]	f_DarkElf_add_m[2]	f_DarkElf_add_m[3]	f_DarkElf_add_cntt	f_DarkElf_add_t[0]	f_DarkElf_add_t[1]	f_DarkElf_add_t[2]	f_DarkElf_add_t[3]	m_Dorf_cntm	m_Dorf_m[0]	m_Dorf_m[1]	m_Dorf_m[2]	m_Dorf_m[3]	m_Dorf_cntt	m_Dorf_t[0]	m_Dorf_t[1]	m_Dorf_t[2]	m_Dorf_t[3]	m_Dorf_add_cntm	m_Dorf_add_m[0]	m_Dorf_add_m[1]	m_Dorf_add_m[2]	m_Dorf_add_m[3]	m_Dorf_add_cntt	m_Dorf_add_t[0]	m_Dorf_add_t[1]	m_Dorf_add_t[2]	m_Dorf_add_t[3]	f_Dorf_cntm	f_Dorf_m[0]	f_Dorf_m[1]	f_Dorf_m[2]	f_Dorf_m[3]	f_Dorf_cntt	f_Dorf_t[0]	f_Dorf_t[1]	f_Dorf_t[2]	f_Dorf_t[3]	f_Dorf_add_cntm	f_Dorf_add_m[0]	f_Dorf_add_m[1]	f_Dorf_add_m[2]	f_Dorf_add_m[3]	f_Dorf_add_cntt	f_Dorf_add_t[0]	f_Dorf_add_t[1]	f_Dorf_add_t[2]	f_Dorf_add_t[3]	m_Elf_cntm	m_Elf_m[0]	m_Elf_m[1]	m_Elf_m[2]	m_Elf_m[3]	m_Elf_cntt	m_Elf_t[0]	m_Elf_t[1]	m_Elf_t[2]	m_Elf_t[3]	m_Elf_add_cntm	m_Elf_add_m[0]	m_Elf_add_m[1]	m_Elf_add_m[2]	m_Elf_add_m[3]	m_Elf_add_cntt	m_Elf_add_t[0]	m_Elf_add_t[1]	m_Elf_add_t[2]	m_Elf_add_t[3]	f_Elf_cntm	f_Elf_m[0]	f_Elf_m[1]	f_Elf_m[2]	f_Elf_m[3]	f_Elf_cntt	f_Elf_t[0]	f_Elf_t[1]	f_Elf_t[2]	f_Elf_t[3]	f_Elf_add_cntm	f_Elf_add_m[0]	f_Elf_add_m[1]	f_Elf_add_m[2]	f_Elf_add_m[3]	f_Elf_add_cntt	f_Elf_add_t[0]	f_Elf_add_t[1]	f_Elf_add_t[2]	f_Elf_add_t[3]	m_HumnMyst_cntm	m_HumnMyst_m[0]	m_HumnMyst_m[1]	m_HumnMyst_m[2]	m_HumnMyst_m[3]	m_HumnMyst_cntt	m_HumnMyst_t[0]	m_HumnMyst_t[1]	m_HumnMyst_t[2]	m_HumnMyst_t[3]	m_HumnMyst_add_cntm	m_HumnMyst_add_m[0]	m_HumnMyst_add_m[1]	m_HumnMyst_add_m[2]	m_HumnMyst_add_m[3]	m_HumnMyst_add_cntt	m_HumnMyst_add_t[0]	m_HumnMyst_add_t[1]	m_HumnMyst_add_t[2]	m_HumnMyst_add_t[3]	f_HumnMyst_cntm	f_HumnMyst_m[0]	f_HumnMyst_m[1]	f_HumnMyst_m[2]	f_HumnMyst_m[3]	f_HumnMyst_cntt	f_HumnMyst_t[0]	f_HumnMyst_t[1]	f_HumnMyst_t[2]	f_HumnMyst_t[3]	f_HumnMyst_add_cntm	f_HumnMyst_add_m[0]	f_HumnMyst_add_m[1]	f_HumnMyst_add_m[2]	f_HumnMyst_add_m[3]	f_HumnMyst_add_cntt	f_HumnMyst_add_t[0]	f_HumnMyst_add_t[1]	f_HumnMyst_add_t[2]	f_HumnMyst_add_t[3]	m_OrcFigh_cntm	m_OrcFigh_m[0]	m_OrcFigh_m[1]	m_OrcFigh_m[2]	m_OrcFigh_m[3]	m_OrcFigh_cntt	m_OrcFigh_t[0]	m_OrcFigh_t[1]	m_OrcFigh_t[2]	m_OrcFigh_t[3]	m_OrcFigh_add_cntm	m_OrcFigh_add_m[0]	m_OrcFigh_add_m[1]	m_OrcFigh_add_m[2]	m_OrcFigh_add_m[3]	m_OrcFigh_add_cntt	m_OrcFigh_add_t[0]	m_OrcFigh_add_t[1]	m_OrcFigh_add_t[2]	m_OrcFigh_add_t[3]	f_OrcFigh_cntm	f_OrcFigh_m[0]	f_OrcFigh_m[1]	f_OrcFigh_m[2]	f_OrcFigh_m[3]	f_OrcFigh_cntt	f_OrcFigh_t[0]	f_OrcFigh_t[1]	f_OrcFigh_t[2]	f_OrcFigh_t[3]	f_OrcFigh_add_cntm	f_OrcFigh_add_m[0]	f_OrcFigh_add_m[1]	f_OrcFigh_add_m[2]	f_OrcFigh_add_m[3]	f_OrcFigh_add_cntt	f_OrcFigh_add_t[0]	f_OrcFigh_add_t[1]	f_OrcFigh_add_t[2]	f_OrcFigh_add_t[3]	m_OrcMage_cntm	m_OrcMage_m[0]	m_OrcMage_m[1]	m_OrcMage_m[2]	m_OrcMage_m[3]	m_OrcMage_cntt	m_OrcMage_t[0]	m_OrcMage_t[1]	m_OrcMage_t[2]	m_OrcMage_t[3]	m_OrcMage_add_cntm	m_OrcMage_add_m[0]	m_OrcMage_add_m[1]	m_OrcMage_add_m[2]	m_OrcMage_add_m[3]	m_OrcMage_add_cntt	m_OrcMage_add_t[0]	m_OrcMage_add_t[1]	m_OrcMage_add_t[2]	m_OrcMage_add_t[3]	f_OrcMage_cntm	f_OrcMage_m[0]	f_OrcMage_m[1]	f_OrcMage_m[2]	f_OrcMage_m[3]	f_OrcMage_cntt	f_OrcMage_t[0]	f_OrcMage_t[1]	f_OrcMage_t[2]	f_OrcMage_t[3]	f_OrcMage_add_cntm	f_OrcMage_add_m[0]	f_OrcMage_add_m[1]	f_OrcMage_add_m[2]	f_OrcMage_add_m[3]	f_OrcMage_add_cntt	f_OrcMage_add_t[0]	f_OrcMage_add_t[1]	f_OrcMage_add_t[2]	f_OrcMage_add_t[3]	Unknown_MT_cntm	Unknown_MT_m[0]	Unknown_MT_cntt	Unknown_MT_t[0]	NPC_MT_cntm	NPC_MT_m[0]	NPC_MT_cntt	NPC_MT_t[0]	ACC_MT_cntm	ACC_MT_m[0]	ACC_MT_cntt	ACC_MT_t[0]	att_eff	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	UNK_2	UNK_3	armor_type	crystal_type	avoid_mod	pdef	mdef	mpbonus
1	9062	0	3	7	2	0	dropitems.drop_mmagic_m001_t54_u_m00			mmagic.mmagic_m001_t54_u			icon.armor_t54_u_i00					600	663	17	1	0	10	1	Fighter.MFighter_m005_u				1	MFighter.MFighter_m005_t54_u				1					1					1	Fighter.FFighter_m005_u				1	FFighter.FFighter_m005_t54_u				1					1					1	DarkElf.MDarkElf_m008_u				1	MDarkElf.MDarkElf_m008_t54_u				1					1					1	DarkElf.FDarkElf_m009_u				1	FDarkElf.FDarkElf_m009_t54_u				1					1					1	Dwarf.MDwarf_m005_u				1	MDwarf.MDwarf_m005_t54_u				1					1					1	Dwarf.FDwarf_m005_u				1	FDwarf.FDwarf_m005_t54_u				1					1					1	Elf.MElf_m006_u				1	MElf.MElf_m006_t54_u				1					1					1	Elf.FElf_m005_u				1	FElf.FElf_m005_t54_u				1					1					1	Magic.MMagic_m001_u				1	mmagic.mmagic_m001_t54_u				1					1					1	Magic.FMagic_m004_u				1	FMagic.FMagic_m004_t54_u				1					1					1	Orc.MOrc_m005_u				1	MOrc.MOrc_m005_t54_u				1					1					1	Orc.FOrc_m005_u				1	FOrc.FOrc_m005_t54_u				1					1					1	Shaman.MShaman_m005_u				1	MShaman.MShaman_m005_t54_u				1					1					1	Shaman.FShaman_m005_u				1	FShaman.FShaman_m005_t54_u				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_leather_1	ItemSound.shield_bone_1	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	0	3	2	0	69	0	284
1	9063	0	3	7	1	0	dropitems.drop_mmagic_m009_t54_l_m00			mmagic.mmagic_m009_t54_l			icon.armor_t54_l_i00					600	327	17	1	0	11	1	Fighter.MFighter_m005_l				1	MFighter.MFighter_m005_t54_l				1					1					1	Fighter.FFighter_m010_l				1	FFighter.FFighter_m010_t54_l				1					1					1	DarkElf.MDarkElf_m008_l				1	MDarkElf.MDarkElf_m008_t54_l				1					1					1	DarkElf.FDarkElf_m006_l				1	FDarkElf.FDarkElf_m006_t54_l				1					1					1	Dwarf.MDwarf_m005_l				1	MDwarf.MDwarf_m005_t54_l				1					1					1	Dwarf.FDwarf_m005_l				1	FDwarf.FDwarf_m005_t54_l				1					1					1	Elf.MElf_m006_l				1	MElf.MElf_m006_t54_l				1					1					1	Elf.FElf_m005_l				1	FElf.FElf_m005_t54_l				1					1					1	Magic.MMagic_m009_l				1	mmagic.mmagic_m009_t54_l				1					1					1	Magic.FMagic_m003_l				1	FMagic.FMagic_m003_t54_l				1					1					1	Orc.MOrc_m002_l				1	MOrc.MOrc_m002_t54_l				1					1					1	Orc.FOrc_m004_l				1	FOrc.FOrc_m004_t54_l				1					1					1	Shaman.MShaman_m002_l				1	MShaman.MShaman_m002_t54_l				1					1					1	Shaman.FShaman_m005_l				1	FShaman.FShaman_m005_t54_l				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	0	3	2	0	43	0	177
1	9064	0	3	5	0	0	dropitems.drop_mmagic_m009_t54_b_m00			mmagic.mmagic_m009_t54_b			icon.armor_t54_b_i00					600	407	19	1	0	12	1	Fighter.MFighter_m005_b				1	MFighter.MFighter_m005_t54_b				1					1					1	Fighter.FFighter_m002_b				1	FFighter.FFighter_m002_t54_b				1					1					1	DarkElf.MDarkElf_m008_b				1	MDarkElf.MDarkElf_m008_t54_b				1					1					1	DarkElf.FDarkElf_m006_b				1	FDarkElf.FDarkElf_m006_t54_b				1					1					1	Dwarf.MDwarf_m005_b				1	MDwarf.MDwarf_m005_t54_b				1					1					1	Dwarf.FDwarf_m005_b				1	FDwarf.FDwarf_m005_t54_b				1					1					1	Elf.MElf_m006_b				1	MElf.MElf_m006_t54_b				1					1					1	Elf.FElf_m005_b				1	FElf.FElf_m005_t54_b				1					1					1	Magic.MMagic_m009_b				1	mmagic.mmagic_m009_t54_b				1					1					1	Magic.FMagic_m003_b				1	FMagic.FMagic_m003_t54_b				1					1					1	Orc.MOrc_m002_b				1	MOrc.MOrc_m002_t54_b				1					1					1	Orc.FOrc_m000_b				1	FOrc.FOrc_m000_t54_b				1					1					1	Shaman.MShaman_m002_b				1	MShaman.MShaman_m002_t54_b				1					1					1	Shaman.FShaman_m005_b				1	FShaman.FShaman_m005_t54_b				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	1	0	0	2	0	36	0	0
1	9065	0	3	5	1	0	dropitems.drop_mmagic_m001_t53_g_m00			mmagic.mmagic_m001_t54_g			icon.armor_t54_g_i00					600	203	19	1	0	9	1	Fighter.MFighter_m005_g				1	MFighter.MFighter_m005_t54_g				1					1					1	Fighter.FFighter_m005_g				1	FFighter.FFighter_m005_t54_g				1					1					1	DarkElf.MDarkElf_m008_g				1	MDarkElf.MDarkElf_m008_t54_g				1					1					1	DarkElf.FDarkElf_m009_g				1	FDarkElf.FDarkElf_m009_t54_g				1					1					1	Dwarf.MDwarf_m005_g				1	MDwarf.MDwarf_m005_t54_g				1					1					1	Dwarf.FDwarf_m005_g				1	FDwarf.FDwarf_m005_t54_g				1					1					1	Elf.MElf_m006_g				1	MElf.MElf_m006_t54_g				1					1					1	Elf.FElf_m005_g				1	FElf.FElf_m005_t54_g				1					1					1	Magic.MMagic_m001_g				1	mmagic.mmagic_m001_t54_g				1					1					1	Magic.FMagic_m004_g				1	FMagic.FMagic_m004_t54_g				1					1					1	Orc.MOrc_m002_g				1	MOrc.MOrc_m002_t54_g				1					1					1	Orc.FOrc_m002_g				1	FOrc.FOrc_m002_t54_g				1					1					1	Shaman.MShaman_m005_g				1	MShaman.MShaman_m005_t54_g				1					1					1	Shaman.FShaman_m005_g				1	FShaman.FShaman_m005_t54_g				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	1	0	0	2	0	36	0	0
1	9066	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.armor_circlet_i00					600	200	8	1	0	6	1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_helmet	ItemSound.itemequip_armor_helmet	1	0	0	2	0	54	0	0
1	9067	0	3	6	3	0	dropitems.drop_mfighter_m003_t64_u_m00			mfighter.mfighter_m003_t64_u			icon.armor_t64_u_i00					600	2657	2	1	0	10	1	Fighter.MFighter_m003_u				1	mfighter.mfighter_m003_t64_u				1					1					1	Fighter.FFighter_m003_u				1	FFighter.FFighter_m003_t64_u				1					1					1	DarkElf.MDarkElf_m007_u				1	MDarkElf.MDarkElf_m007_t64_u				1					1					1	DarkElf.FDarkElf_m007_u				1	FDarkElf.FDarkElf_m007_t64_u				1					1					1	Dwarf.MDwarf_m004_u				1	MDwarf.MDwarf_m004_t64_u				1					1					1	Dwarf.FDwarf_m003_u				1	FDwarf.FDwarf_m003_t64_u				1					1					1	Elf.MElf_m008_u				1	MElf.MElf_m008_t64_u				1					1					1	Elf.FElf_m008_u				1	FElf.FElf_m008_t64_u				1					1					1	Magic.MMagic_m008_u				1	MMagic.MMagic_m008_t64_u				1					1					1	Magic.FMagic_m008_u				1	FMagic.FMagic_m008_t64_u				1					1					1	Orc.MOrc_m005_u				1	MOrc.MOrc_m005_t64_u				1					1					1	Orc.FOrc_m005_u				1	FOrc.FOrc_m005_t64_u				1					1					1	Shaman.MShaman_m005_u				1	MShaman.MShaman_m005_t64_u				1					1					1	Shaman.FShaman_m002_u				1	FShaman.FShaman_m002_t64_u				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_metal_alt_6	ItemSound.public_armor_01	ItemSound.shield_steel_1	ItemSound.shield_steel_8	ItemSound.itemdrop_armor_lightmetal	ItemSound.itemequip_armor_lightmetal	1	0	2	3	0	157	0	0
1	9068	0	3	7	2	0	dropitems.drop_mfighter_m003_t64_l_m00			mfighter.mfighter_m003_t64_l			icon.armor_t64_l_i00					600	1190	2	1	0	11	1	Fighter.MFighter_m003_l				1	mfighter.mfighter_m003_t64_l				1					1					1	Fighter.FFighter_m004_l				1	FFighter.FFighter_m004_t64_l				1					1					1	DarkElf.MDarkElf_m008_l				1	MDarkElf.MDarkElf_m008_t64_l				1					1					1	DarkElf.FDarkElf_m007_l				1	FDarkElf.FDarkElf_m007_t64_l				1					1					1	Dwarf.MDwarf_m004_l				1	MDwarf.MDwarf_m004_t64_l				1					1					1	Dwarf.FDwarf_m004_l				1	FDwarf.FDwarf_m004_t64_l				1					1					1	Elf.MElf_m008_l				1	MElf.MElf_m008_t64_l				1					1					1	Elf.FElf_m008_l				1	FElf.FElf_m008_t64_l				1					1					1	Magic.MMagic_m008_l				1	MMagic.MMagic_m008_t64_l				1					1					1	Magic.FMagic_m008_l				1	FMagic.FMagic_m008_t64_l				1					1					1	Orc.MOrc_m003_l				1	MOrc.MOrc_m003_t64_l				1					1					1	Orc.FOrc_m005_l				1	FOrc.FOrc_m005_t64_l				1					1					1	Shaman.MShaman_m005_l				1	MShaman.MShaman_m005_t64_l				1					1					1	Shaman.FShaman_m003_l				1	FShaman.FShaman_m003_t64_l				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_lightmetal	ItemSound.itemequip_armor_lightmetal	1	0	2	3	0	98	0	0
1	9069	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.armor_helmet_i00					600	197	2	1	0	6	1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_helmet	ItemSound.itemequip_armor_helmet	1	0	0	3	0	62	0	0
1	9071	0	3	7	2	0	dropitems.drop_mfighter_m003_t64_g_m00			mfighter.mfighter_m003_t64_g			icon.armor_t64_g_i00					600	197	2	1	0	9	1	Fighter.MFighter_m003_g				1	mfighter.mfighter_m003_t64_g				1					1					1	Fighter.FFighter_m003_g				1	FFighter.FFighter_m003_t64_g				1					1					1	DarkElf.MDarkElf_m007_g				1	MDarkElf.MDarkElf_m007_t64_g				1					1					1	DarkElf.FDarkElf_m007_g				1	FDarkElf.FDarkElf_m007_t64_g				1					1					1	Dwarf.MDwarf_m004_g				1	MDwarf.MDwarf_m004_t64_g				1					1					1	Dwarf.FDwarf_m003_g				1	FDwarf.FDwarf_m003_t64_g				1					1					1	Elf.MElf_m008_g				1	MElf.MElf_m008_t64_g				1					1					1	Elf.FElf_m008_g				1	FElf.FElf_m008_t64_g				1					1					1	Magic.MMagic_m008_g				1	MMagic.MMagic_m008_t64_g				1					1					1	Magic.FMagic_m008_g				1	FMagic.FMagic_m008_t64_g				1					1					1	Orc.MOrc_m005_g				1	MOrc.MOrc_m005_t64_g				1					1					1	Orc.FOrc_m005_g				1	FOrc.FOrc_m005_t64_g				1					1					1	Shaman.MShaman_m005_g				1	MShaman.MShaman_m005_t64_g				1					1					1	Shaman.FShaman_m002_g				1	FShaman.FShaman_m002_t64_g				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	1	0	0	3	0	41	0	0
1	9072	0	3	5	7	0	dropitems.drop_mfighter_m003_t64_b_m00			mfighter.mfighter_m003_t64_b			icon.armor_t64_b_i00					600	393	2	1	0	12	1	Fighter.MFighter_m003_b				1	mfighter.mfighter_m003_t64_b				1					1					1	Fighter.FFighter_m004_b				1	FFighter.FFighter_m004_t64_b				1					1					1	DarkElf.MDarkElf_m008_b				1	MDarkElf.MDarkElf_m008_t64_b				1					1					1	DarkElf.FDarkElf_m007_b				1	FDarkElf.FDarkElf_m007_t64_b				1					1					1	Dwarf.MDwarf_m004_b				1	MDwarf.MDwarf_m004_t64_b				1					1					1	Dwarf.FDwarf_m004_b				1	FDwarf.FDwarf_m004_t64_b				1					1					1	Elf.MElf_m008_b				1	MElf.MElf_m008_t64_b				1					1					1	Elf.FElf_m008_b				1	FElf.FElf_m008_t64_b				1					1					1	Magic.MMagic_m008_b				1	MMagic.MMagic_m008_t64_b				1					1					1	Magic.FMagic_m008_b				1	FMagic.FMagic_m008_t64_b				1					1					1	Orc.MOrc_m003_b				1	MOrc.MOrc_m003_t64_b				1					1					1	Orc.FOrc_m005_b				1	FOrc.FOrc_m005_t64_b				1					1					1	Shaman.MShaman_m005_b				1	MShaman.MShaman_m005_t64_b				1					1					1	Shaman.FShaman_m003_b				1	FShaman.FShaman_m003_t64_b				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	1	0	0	3	0	41	0	0
1	9073	0	3	7	1	0	dropitems.drop_mfighter_m007_t65_u_m00			mfighter.mfighter_m007_t65_u			icon.armor_t65_u_i00					600	1443	19	1	0	10	1	Fighter.MFighter_m007_u				1	mfighter.mfighter_m007_t65_u				1					1					1	Fighter.FFighter_m007_u				1	FFighter.FFighter_m007_t65_u				1					1					1	DarkElf.MDarkElf_m002_u				1	MDarkElf.MDarkElf_m002_t65_u				1					1					1	DarkElf.FDarkElf_m003_u				1	FDarkElf.FDarkElf_m003_t65_u				1					1					1	Dwarf.MDwarf_m002_u				1	MDwarf.MDwarf_m002_t65_u				1					1					1	Dwarf.FDwarf_m002_u				1	FDwarf.FDwarf_m002_t65_u				1					1					1	Elf.MElf_m010_u				1	MElf.MElf_m010_t65_u				1					1					1	Elf.FElf_m009_u				1	FElf.FElf_m009_t65_u				1					1					1	Magic.MMagic_m009_u				1	MMagic.MMagic_m009_t56_u				1					1					1	Magic.FMagic_m009_u				1	FMagic.FMagic_m009_t56_u				1					1					1	Orc.MOrc_m002_u				1	MOrc.MOrc_m002_t65_u				1					1					1	Orc.FOrc_m002_u				1	FOrc.FOrc_m002_t65_u				1					1					1	Shaman.MShaman_m005_u				1	MShaman.MShaman_m005_t64_u				1					1					1	Shaman.FShaman_m002_u				1	FShaman.FShaman_m002_t64_u				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_leather_5	ItemSound.armor_leather_1	MonSound.Hit_normal_9	MonSound.Hit_Shell_4	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	0	1	3	0	117	0	0
1	9074	0	3	7	3	0	dropitems.drop_mfighter_m006_t65_l_m00			mfighter.mfighter_m006_t65_l			icon.armor_t65_l_i00					600	493	19	1	0	11	1	Fighter.MFighter_m006_l				1	mfighter.mfighter_m006_t65_l				1					1					1	Fighter.FFighter_m006_l				1	FFighter.FFighter_m006_t65_l				1					1					1	DarkElf.MDarkElf_m004_l				1	MDarkElf.MDarkElf_m004_t65_l				1					1					1	DarkElf.FDarkElf_m010_l				1	FDarkElf.FDarkElf_m010_t65_l				1					1					1	Dwarf.MDwarf_m002_l				1	MDwarf.MDwarf_m002_t65_l				1					1					1	Dwarf.FDwarf_m002_l				1	FDwarf.FDwarf_m002_t65_l				1					1					1	Elf.MElf_m010_l				1	MElf.MElf_m010_t65_l				1					1					1	Elf.FElf_m009_l				1	FElf.FElf_m009_t65_l				1					1					1	Magic.MMagic_m009_l				1	MMagic.MMagic_m009_t56_l				1					1					1	Magic.FMagic_m009_l				1	FMagic.FMagic_m009_t56_l				1					1					1	Orc.MOrc_m004_l				1	MOrc.MOrc_m004_t65_l				1					1					1	Orc.FOrc_m004_l				1	FOrc.FOrc_m004_t65_l				1					1					1	Shaman.MShaman_m005_l				1	MShaman.MShaman_m005_t64_l				1					1					1	Shaman.FShaman_m003_l				1	FShaman.FShaman_m003_t64_l				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	0	1	3	0	73	0	0
1	9075	0	3	7	3	0	dropitems.drop_mfighter_m007_t65_g_m00			mfighter.mfighter_m007_t65_g			icon.armor_t65_g_i00					600	197	2	1	0	9	1	Fighter.MFighter_m007_g				1	mfighter.mfighter_m007_t65_g				1					1					1	Fighter.FFighter_m007_g				1	FFighter.FFighter_m007_t65_g				1					1					1	DarkElf.MDarkElf_m008_g				1	MDarkElf.MDarkElf_m008_t65_g				1					1					1	DarkElf.FDarkElf_m003_g				1	FDarkElf.FDarkElf_m003_t65_g				1					1					1	Dwarf.MDwarf_m002_g				1	MDwarf.MDwarf_m002_t65_g				1					1					1	Dwarf.FDwarf_m002_g				1	FDwarf.FDwarf_m002_t65_g				1					1					1	Elf.MElf_m010_g				1	MElf.MElf_m010_t65_g				1					1					1	Elf.FElf_m009_g				1	FElf.FElf_m009_t65_g				1					1					1	Magic.MMagic_m009_g				1	MMagic.MMagic_m009_t56_g				1					1					1	Magic.FMagic_m009_g				1	FMagic.FMagic_m009_t56_g				1					1					1	Orc.MOrc_m005_g				1	MOrc.MOrc_m005_t65_g				1					1					1	Orc.FOrc_m005_g				1	FOrc.FOrc_m005_t65_g				1					1					1	Shaman.MShaman_m005_g				1	MShaman.MShaman_m005_t64_g				1					1					1	Shaman.FShaman_m002_g				1	FShaman.FShaman_m002_t64_g				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	1	0	0	3	0	41	0	0
1	9076	0	3	7	9	0	dropitems.drop_mfighter_m006_t65_b_m00			mfighter.mfighter_m006_t65_b			icon.armor_t65_b_i00					600	393	2	1	0	12	1	Fighter.MFighter_m006_b				1	mfighter.mfighter_m006_t65_b				1					1					1	Fighter.FFighter_m006_b				1	FFighter.FFighter_m006_t65_b				1					1					1	DarkElf.MDarkElf_m004_b				1	MDarkElf.MDarkElf_m004_t65_b				1					1					1	DarkElf.FDarkElf_m010_b				1	FDarkElf.FDarkElf_m010_t65_b				1					1					1	Dwarf.MDwarf_m002_b				1	MDwarf.MDwarf_m002_t65_b				1					1					1	Dwarf.FDwarf_m002_b				1	FDwarf.FDwarf_m002_t65_b				1					1					1	Elf.MElf_m010_b				1	MElf.MElf_m010_t65_b				1					1					1	Elf.FElf_m009_b				1	FElf.FElf_m009_t65_b				1					1					1	Magic.MMagic_m009_b				1	MMagic.MMagic_m009_t56_b				1					1					1	Magic.FMagic_m009_b				1	FMagic.FMagic_m009_t56_b				1					1					1	Orc.MOrc_m003_b				1	MOrc.MOrc_m003_t65_b				1					1					1	Orc.FOrc_m005_b				1	FOrc.FOrc_m005_t65_b				1					1					1	Shaman.MShaman_m005_b				1	MShaman.MShaman_m005_t64_b				1					1					1	Shaman.FShaman_m003_b				1	FShaman.FShaman_m003_t64_b				1					1					0		0		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	1	0	0	3	0	41	0	0
